,ht,at,n,Date,Year,PTS,OPP,OT
9182,Alabama-Huntsville,Bowling Green,False,20181201,2019,2,6,0
9183,Michigan Tech,Bemidji State,False,20181201,2019,7,2,0
9184,Michigan,Michigan State,False,20181201,2019,1,1,1
9185,Dartmouth,Colgate,False,20181201,2019,2,2,1
9186,Wisconsin,Penn State,False,20181201,2019,8,5,0
9187,Minnesota Duluth,North Dakota,False,20181201,2019,1,2,0
9188,Omaha,Colorado College,False,20181201,2019,3,6,0
9189,Alaska,Ferris State,False,20181201,2019,6,2,0
9190,Alabama-Huntsville,Bowling Green,False,20181202,2019,1,2,0
9191,Bentley,Harvard,False,20181204,2019,1,2,0
9192,UConn,Boston College,False,20181206,2019,0,4,0
9193,Yale,Rensselaer,False,20181207,2019,4,2,0
9194,Boston College,UConn,False,20181207,2019,3,2,0
9195,Dartmouth,New Hampshire,False,20181207,2019,2,3,0
9196,Princeton,Arizona State,False,20181207,2019,0,4,0
9197,Brown,Union,False,20181207,2019,3,3,1
9198,Quinnipiac,UMass,False,20181207,2019,4,0,0
9199,Western Michigan,Minnesota Duluth,False,20181207,2019,3,2,0
9200,Merrimack,Providence,False,20181207,2019,0,6,0
9201,St. Lawrence,Clarkson,False,20181207,2019,4,2,0
9202,Rochester,Sacred Heart,False,20181207,2019,3,4,1
9203,Penn State,Notre Dame,False,20181207,2019,4,5,0
9204,Niagara,Colgate,False,20181207,2019,4,2,0
9205,Robert Morris,Holy Cross,False,20181207,2019,2,0,0
9206,Northern Michigan,Michigan Tech,False,20181207,2019,5,3,0
9207,Ferris State,Bowling Green,False,20181207,2019,3,3,1
9208,Boston University,UMass Lowell,False,20181207,2019,3,5,0
9209,Michigan,Minnesota,False,20181207,2019,2,2,1
9210,Wisconsin,Michigan State,False,20181207,2019,5,3,0
9211,Bemidji State,Alabama-Huntsville,False,20181207,2019,4,0,0
9212,Minnesota State,Alaska Anchorage,False,20181207,2019,4,1,0
9213,St. Cloud State,Omaha,False,20181207,2019,2,0,0
9214,North Dakota,Denver,False,20181207,2019,4,1,0
9215,Air Force,Mercyhurst,False,20181207,2019,2,0,0
9216,Colorado College,Vermont,False,20181207,2019,5,2,0
9217,Alaska,Lake Superior State,False,20181207,2019,1,4,0
9218,Robert Morris,Holy Cross,False,20181208,2019,0,2,0
9219,Rochester,Sacred Heart,False,20181208,2019,4,6,0
9220,Yale,Union,False,20181208,2019,3,0,0
9221,UMass,Quinnipiac,False,20181208,2019,3,1,0
9222,New Hampshire,Dartmouth,False,20181208,2019,4,0,0
9223,Princeton,Arizona State,False,20181208,2019,2,3,1
9224,Brown,Rensselaer,False,20181208,2019,2,1,0
9225,Clarkson,St. Lawrence,False,20181208,2019,3,0,0
9226,UMass Lowell,Boston University,False,20181208,2019,2,5,0
9227,Western Michigan,Minnesota Duluth,False,20181208,2019,1,1,1
9228,Merrimack,Northeastern,False,20181208,2019,2,7,0
9229,Penn State,Notre Dame,False,20181208,2019,9,1,0
9230,Niagara,Colgate,False,20181208,2019,0,2,0
9231,Air Force,Mercyhurst,False,20181208,2019,1,4,0
9232,Ferris State,Bowling Green,False,20181208,2019,3,4,1
9233,Michigan Tech,Northern Michigan,False,20181208,2019,3,1,0
9234,Michigan,Minnesota,False,20181208,2019,3,4,0
9235,Wisconsin,Michigan State,False,20181208,2019,3,0,0
9236,Bemidji State,Alabama-Huntsville,False,20181208,2019,2,4,0
9237,North Dakota,Denver,False,20181208,2019,1,2,1
9238,Colorado College,Vermont,False,20181208,2019,1,2,0
9239,Minnesota State,Alaska Anchorage,False,20181208,2019,6,0,0
9240,St. Cloud State,Omaha,False,20181208,2019,7,1,0
9241,Alaska,Lake Superior State,False,20181208,2019,2,5,0
9242,UMass,Yale,False,20181211,2019,5,2,0
9243,Northern Michigan,Ferris State,False,20181214,2019,4,1,0
9244,Michigan Tech,Alabama-Huntsville,False,20181214,2019,0,1,0
9245,Boston University,Dartmouth,False,20181214,2019,4,1,0
9246,Bowling Green,Minnesota State,False,20181214,2019,4,1,0
9247,Bemidji State,Alaska Anchorage,False,20181214,2019,5,1,0
9248,Arizona State,Colorado College,False,20181214,2019,4,2,0
9249,Rochester,Niagara,False,20181215,2019,8,4,0
9250,Northern Michigan,Ferris State,False,20181215,2019,4,2,0
9251,Bowling Green,Minnesota State,False,20181215,2019,4,1,0
9252,Michigan Tech,Alabama-Huntsville,False,20181215,2019,2,1,1
9253,Princeton,Penn State,False,20181215,2019,4,4,1
9254,Bemidji State,Alaska Anchorage,False,20181215,2019,1,2,1
9255,Arizona State,Colorado College,False,20181215,2019,4,0,0
9256,Minnesota State,Minnesota Duluth,False,20181228,2019,3,4,1
9257,Northeastern,Rensselaer,False,20181228,2019,3,2,1
9258,Princeton,Maine,False,20181228,2019,1,0,0
9259,Ohio State,Mercyhurst,False,20181228,2019,3,1,0
9260,Merrimack,Denver,False,20181228,2019,1,3,0
9261,Union,Canisius,False,20181228,2019,2,2,1
9262,Vermont,Alabama-Huntsville,False,20181228,2019,4,1,0
9263,Minnesota,Ferris State,False,20181228,2019,5,3,0
9264,Arizona State,Clarkson,False,20181228,2019,0,3,0
9265,Northeastern,Alabama-Huntsville,False,20181229,2019,2,0,0
9266,Brown,Providence,False,20181229,2019,1,3,0
9267,Union,Canisius,False,20181229,2019,5,3,0
9268,Colgate,Quinnipiac,False,20181229,2019,0,6,0
9269,Minnesota Duluth,Clarkson,False,20181229,2019,1,3,0
9270,Dartmouth,Army,False,20181229,2019,5,2,0
9271,Princeton,Maine,False,20181229,2019,7,3,0
9272,UMass Lowell,Denver,False,20181229,2019,1,4,0
9273,Vermont,Rensselaer,False,20181229,2019,4,2,0
9274,American International,Robert Morris,False,20181229,2019,4,3,0
9275,Minnesota,Ferris State,False,20181229,2019,2,3,0
9276,Ohio State,Mercyhurst,False,20181229,2019,5,4,0
9277,Omaha,Alaska Anchorage,False,20181229,2019,3,0,0
9278,Air Force,Bemidji State,False,20181229,2019,3,3,1
9279,Arizona State,Minnesota State,False,20181229,2019,2,2,1
9280,Michigan Tech,Michigan,False,20181230,2019,2,2,1
9281,American International,Robert Morris,False,20181230,2019,1,3,0
9282,Michigan State,Lake Superior State,False,20181230,2019,3,4,1
9283,Brown,Army,False,20181230,2019,5,3,0
9284,New Hampshire,Bentley,False,20181230,2019,4,3,0
9285,Dartmouth,Providence,False,20181230,2019,3,5,0
9286,Air Force,Bemidji State,False,20181230,2019,6,3,0
9287,Michigan,Michigan State,False,20181231,2019,2,2,1
9288,Omaha,Alaska Anchorage,False,20181231,2019,4,0,0
9289,Michigan Tech,Lake Superior State,False,20181231,2019,3,6,0
9290,Yale,UConn,False,20181231,2019,1,3,0
9291,Merrimack,Colorado College,False,20181231,2019,1,5,0
9292,Notre Dame,Boston College,False,20181231,2019,4,0,0
9293,Maine,Colorado College,False,20190102,2019,4,2,0
9294,Bowling Green,Bemidji State,False,20190103,2019,2,3,0
9295,Union,St. Cloud State,False,20190104,2019,7,2,0
9296,UMass,UMass Lowell,False,20190104,2019,1,2,0
9297,Michigan State,Ohio State,False,20190104,2019,7,7,1
9298,New Hampshire,Merrimack,False,20190104,2019,2,1,1
9299,Princeton,Cornell,False,20190104,2019,2,3,0
9300,Providence,Miami (OH),False,20190104,2019,4,2,0
9301,Quinnipiac,Colgate,False,20190104,2019,4,5,1
9302,Vermont,Sacred Heart,False,20190104,2019,3,2,0
9303,Niagara,Rochester,False,20190104,2019,4,4,1
9304,Mercyhurst,Holy Cross,False,20190104,2019,4,3,0
9305,Harvard,Rensselaer,False,20190104,2019,3,2,1
9306,Robert Morris,Brown,False,20190104,2019,4,7,0
9307,Canisius,North Dakota,False,20190104,2019,3,1,0
9308,Bowling Green,Bemidji State,False,20190104,2019,3,1,0
9309,UConn,Western Michigan,False,20190104,2019,1,5,0
9310,Wisconsin,Denver,False,20190104,2019,3,6,0
9311,Alabama-Huntsville,Ferris State,False,20190104,2019,5,6,1
9312,Minnesota State,Michigan Tech,False,20190104,2019,4,1,0
9313,Minnesota,Penn State,False,20190104,2019,2,4,0
9314,Arizona State,Boston College,False,20190104,2019,5,2,0
9315,Alaska Anchorage,Lake Superior State,False,20190104,2019,2,5,0
9316,Alaska,Northern Michigan,False,20190104,2019,0,4,0
9317,Air Force,St. Lawrence,False,20190104,2019,7,1,0
9318,St. Cloud State,Robert Morris,False,20190105,2019,5,2,0
9319,Notre Dame,Michigan,False,20190105,2019,2,4,0
9320,Northeastern,Merrimack,False,20190105,2019,0,1,0
9321,New Hampshire,Yale,False,20190105,2019,5,5,1
9322,Princeton,Colgate,False,20190105,2019,3,4,0
9323,American International,UMass,False,20190105,2019,1,6,0
9324,Bentley,Dartmouth,False,20190105,2019,3,3,1
9325,Providence,Miami (OH),False,20190105,2019,3,3,1
9326,Quinnipiac,Cornell,False,20190105,2019,2,2,1
9327,Rensselaer,Army,False,20190105,2019,2,1,1
9328,Rochester,Niagara,False,20190105,2019,2,1,0
9329,Mercyhurst,Holy Cross,False,20190105,2019,4,5,0
9330,Canisius,North Dakota,False,20190105,2019,2,1,0
9331,UConn,St. Lawrence,False,20190105,2019,6,3,0
9332,Michigan State,Ohio State,False,20190105,2019,0,6,0
9333,Minnesota,Penn State,False,20190105,2019,4,1,0
9334,Wisconsin,Denver,False,20190105,2019,3,4,1
9335,Union,Brown,False,20190105,2019,3,6,0
9336,Alabama-Huntsville,Ferris State,False,20190105,2019,4,3,1
9337,Minnesota State,Michigan Tech,False,20190105,2019,4,2,0
9338,Arizona State,Boston College,False,20190105,2019,2,0,0
9339,Alaska Anchorage,Lake Superior State,False,20190105,2019,1,3,0
9340,Alaska,Northern Michigan,False,20190105,2019,2,4,0
9341,Air Force,Western Michigan,False,20190105,2019,1,4,0
9342,Vermont,Clarkson,False,20190106,2019,2,3,1
9343,Maine,Yale,False,20190107,2019,4,3,1
9344,Harvard,Boston University,False,20190108,2019,2,2,1
9345,Sacred Heart,American International,False,20190108,2019,5,6,0
9346,Michigan,Merrimack,False,20190108,2019,2,4,0
9347,American International,Rochester,False,20190111,2019,3,6,0
9348,Boston College,Providence,False,20190111,2019,4,2,0
9349,UMass,Vermont,False,20190111,2019,4,1,0
9350,Princeton,Harvard,False,20190111,2019,4,2,0
9351,Cornell,Arizona State,False,20190111,2019,6,1,0
9352,Ohio State,Michigan,False,20190111,2019,1,2,0
9353,Clarkson,Union,False,20190111,2019,5,1,0
9354,Quinnipiac,Dartmouth,False,20190111,2019,5,1,0
9355,St. Lawrence,Rensselaer,False,20190111,2019,5,6,0
9356,Notre Dame,Minnesota,False,20190111,2019,1,5,0
9357,Holy Cross,Niagara,False,20190111,2019,3,3,1
9358,Robert Morris,Bentley,False,20190111,2019,2,5,0
9359,Western Michigan,Miami (OH),False,20190111,2019,4,3,0
9360,Lake Superior State,Alabama-Huntsville,False,20190111,2019,7,2,0
9361,Ferris State,Minnesota State,False,20190111,2019,2,3,1
9362,Michigan Tech,Bowling Green,False,20190111,2019,2,0,0
9363,Boston University,New Hampshire,False,20190111,2019,5,2,0
9364,Maine,Northeastern,False,20190111,2019,2,3,0
9365,Colgate,UMass Lowell,False,20190111,2019,0,3,0
9366,Canisius,Mercyhurst,False,20190111,2019,2,6,0
9367,Penn State,Michigan State,False,20190111,2019,4,2,0
9368,Bemidji State,Alaska,False,20190111,2019,3,0,0
9369,Minnesota Duluth,St. Cloud State,False,20190111,2019,3,1,0
9370,North Dakota,Colorado College,False,20190111,2019,4,3,1
9371,Air Force,Army,False,20190111,2019,2,2,1
9372,American International,Rochester,False,20190112,2019,2,3,0
9373,Robert Morris,Bentley,False,20190112,2019,1,5,0
9374,Bemidji State,Alaska,False,20190112,2019,1,2,1
9375,Yale,Sacred Heart,False,20190112,2019,3,1,0
9376,UMass,Vermont,False,20190112,2019,5,1,0
9377,New Hampshire,Boston College,False,20190112,2019,6,4,0
9378,Princeton,Dartmouth,False,20190112,2019,0,5,0
9379,Cornell,Arizona State,False,20190112,2019,3,2,0
9380,Ohio State,Michigan,False,20190112,2019,4,2,0
9381,Penn State,Michigan State,False,20190112,2019,4,6,0
9382,Maine,Northeastern,False,20190112,2019,0,4,0
9383,Clarkson,Rensselaer,False,20190112,2019,5,2,0
9384,Providence,Boston University,False,20190112,2019,3,4,0
9385,Quinnipiac,Harvard,False,20190112,2019,1,2,0
9386,Western Michigan,Miami (OH),False,20190112,2019,3,2,0
9387,Merrimack,UConn,False,20190112,2019,5,2,0
9388,St. Lawrence,Union,False,20190112,2019,3,4,0
9389,Notre Dame,Minnesota,False,20190112,2019,1,2,0
9390,Holy Cross,Niagara,False,20190112,2019,4,1,0
9391,Air Force,Army,False,20190112,2019,2,2,1
9392,Mercyhurst,Canisius,False,20190112,2019,6,3,0
9393,Lake Superior State,Alabama-Huntsville,False,20190112,2019,1,1,1
9394,Ferris State,Minnesota State,False,20190112,2019,1,2,0
9395,Michigan Tech,Bowling Green,False,20190112,2019,2,3,0
9396,Colgate,UMass Lowell,False,20190112,2019,1,4,0
9397,Brown,Providence,False,20190115,2019,1,5,0
9398,Sacred Heart,American International,False,20190115,2019,1,2,0
9399,Boston College,Maine,False,20190116,2019,2,7,0
9400,UConn,Rensselaer,False,20190116,2019,2,5,0
9401,American International,Holy Cross,False,20190117,2019,2,0,0
9402,Yale,Clarkson,False,20190118,2019,2,4,0
9403,UMass,Northeastern,False,20190118,2019,6,1,0
9404,Cornell,Harvard,False,20190118,2019,2,0,0
9405,Penn State,Ohio State,False,20190118,2019,1,4,0
9406,Brown,St. Lawrence,False,20190118,2019,3,1,0
9407,Colgate,Dartmouth,False,20190118,2019,0,1,0
9408,Niagara,Mercyhurst,False,20190118,2019,7,3,0
9409,Bentley,Rochester,False,20190118,2019,2,2,1
9410,UMass Lowell,Vermont,False,20190118,2019,6,5,0
9411,Merrimack,New Hampshire,False,20190118,2019,0,5,0
9412,Miami (OH),Minnesota Duluth,False,20190118,2019,0,4,0
9413,Canisius,Robert Morris,False,20190118,2019,2,7,0
9414,Alabama-Huntsville,Alaska Anchorage,False,20190118,2019,6,2,0
9415,Minnesota State,Lake Superior State,False,20190118,2019,5,3,0
9416,Omaha,North Dakota,False,20190118,2019,3,4,0
9417,St. Cloud State,Western Michigan,False,20190118,2019,3,0,0
9418,Bemidji State,Michigan Tech,False,20190118,2019,4,3,1
9419,Wisconsin,Notre Dame,False,20190118,2019,4,6,0
9420,Alaska,Bowling Green,False,20190118,2019,4,1,0
9421,Sacred Heart,Air Force,False,20190119,2019,3,1,0
9422,Cornell,Dartmouth,False,20190119,2019,5,1,0
9423,Penn State,Ohio State,False,20190119,2019,4,6,0
9424,Colgate,Harvard,False,20190119,2019,1,2,0
9425,Boston College,Providence,False,20190119,2019,4,1,0
9426,Alabama-Huntsville,Alaska Anchorage,False,20190119,2019,6,3,0
9427,Canisius,Robert Morris,False,20190119,2019,6,4,0
9428,Boston University,Quinnipiac,False,20190119,2019,3,4,0
9429,Michigan State,Minnesota,False,20190119,2019,5,3,0
9430,Union,Rensselaer,False,20190119,2019,0,0,0
9431,Yale,St. Lawrence,False,20190119,2019,3,2,0
9432,Northeastern,UMass,False,20190119,2019,2,1,1
9433,Brown,Clarkson,False,20190119,2019,0,4,0
9434,UMass Lowell,Vermont,False,20190119,2019,2,0,0
9435,Holy Cross,American International,False,20190119,2019,2,3,0
9436,Miami (OH),Minnesota Duluth,False,20190119,2019,0,3,0
9437,Niagara,Mercyhurst,False,20190119,2019,5,4,0
9438,Bentley,Rochester,False,20190119,2019,5,2,0
9439,St. Cloud State,Western Michigan,False,20190119,2019,5,3,0
9440,Minnesota State,Lake Superior State,False,20190119,2019,0,1,0
9441,Omaha,North Dakota,False,20190119,2019,4,3,0
9442,Bemidji State,Michigan Tech,False,20190119,2019,3,0,0
9443,Denver,Colorado College,False,20190119,2019,4,4,1
9444,Alaska,Bowling Green,False,20190119,2019,0,2,0
9445,Sacred Heart,Air Force,False,20190120,2019,2,2,1
9446,Michigan State,Minnesota,False,20190120,2019,5,3,0
9447,Wisconsin,Notre Dame,False,20190120,2019,2,2,1
9448,Maine,New Hampshire,False,20190121,2019,4,4,1
9449,Boston University,Merrimack,False,20190121,2019,7,2,0
9450,Quinnipiac,Holy Cross,False,20190122,2019,4,1,0
9451,Michigan,Penn State,False,20190124,2019,5,1,0
9452,Boston College,UMass Lowell,False,20190125,2019,1,3,0
9453,Harvard,Clarkson,False,20190125,2019,4,3,1
9454,Dartmouth,St. Lawrence,False,20190125,2019,4,1,0
9455,Colgate,Cornell,False,20190125,2019,2,3,0
9456,Providence,Northeastern,False,20190125,2019,4,1,0
9457,Rensselaer,Brown,False,20190125,2019,0,3,0
9458,Western Michigan,Denver,False,20190125,2019,3,1,0
9459,Union,Yale,False,20190125,2019,4,3,1
9460,UConn,New Hampshire,False,20190125,2019,2,2,1
9461,Rochester,Army,False,20190125,2019,4,2,0
9462,Vermont,Merrimack,False,20190125,2019,5,1,0
9463,Mercyhurst,American International,False,20190125,2019,4,2,0
9464,Sacred Heart,Holy Cross,False,20190125,2019,5,2,0
9465,Northern Michigan,Minnesota State,False,20190125,2019,2,3,0
9466,Lake Superior State,Bemidji State,False,20190125,2019,5,2,0
9467,Boston University,Arizona State,False,20190125,2019,4,2,0
9468,Maine,UMass,False,20190125,2019,2,4,0
9469,Notre Dame,Michigan State,False,20190125,2019,6,3,0
9470,Miami (OH),Colorado College,False,20190125,2019,1,6,0
9471,Canisius,Bentley,False,20190125,2019,2,4,0
9472,Bowling Green,Ferris State,False,20190125,2019,2,0,0
9473,Minnesota,Wisconsin,False,20190125,2019,9,4,0
9474,Minnesota Duluth,Omaha,False,20190125,2019,7,2,0
9475,Alabama-Huntsville,Alaska,False,20190125,2019,1,3,0
9476,North Dakota,St. Cloud State,False,20190125,2019,1,3,0
9477,Sacred Heart,Holy Cross,False,20190126,2019,1,4,0
9478,Canisius,Bentley,False,20190126,2019,1,3,0
9479,Rochester,Army,False,20190126,2019,4,2,0
9480,Boston University,Arizona State,False,20190126,2019,0,3,0
9481,Harvard,St. Lawrence,False,20190126,2019,7,3,0
9482,Northeastern,Providence,False,20190126,2019,0,3,0
9483,Michigan,Penn State,False,20190126,2019,2,5,0
9484,Dartmouth,Clarkson,False,20190126,2019,0,2,0
9485,New Hampshire,UConn,False,20190126,2019,6,0,0
9486,Cornell,Colgate,False,20190126,2019,2,3,1
9487,Maine,UMass,False,20190126,2019,4,3,0
9488,UMass Lowell,Boston College,False,20190126,2019,4,4,1
9489,Rensselaer,Yale,False,20190126,2019,2,3,0
9490,Union,Brown,False,20190126,2019,2,3,0
9491,Notre Dame,Michigan State,False,20190126,2019,1,1,1
9492,Miami (OH),Colorado College,False,20190126,2019,2,3,0
9493,Vermont,Merrimack,False,20190126,2019,4,3,1
9494,Air Force,Robert Morris,False,20190126,2019,3,1,0
9495,Mercyhurst,American International,False,20190126,2019,5,8,0
9496,Western Michigan,Denver,False,20190126,2019,5,1,0
9497,Northern Michigan,Minnesota State,False,20190126,2019,2,8,0
9498,Bowling Green,Ferris State,False,20190126,2019,0,3,0
9499,Lake Superior State,Bemidji State,False,20190126,2019,3,5,0
9500,Minnesota,Wisconsin,False,20190126,2019,3,4,0
9501,Minnesota Duluth,Omaha,False,20190126,2019,3,1,0
9502,Union,Rensselaer,False,20190129,2019,0,0,1
9503,UConn,Sacred Heart,False,20190129,2019,1,2,0
9504,American International,Niagara,False,20190201,2019,6,4,0
9505,Northeastern,UMass Lowell,False,20190201,2019,1,3,0
9506,Michigan State,Wisconsin,False,20190201,2019,4,1,0
9507,New Hampshire,Maine,False,20190201,2019,3,2,1
9508,Ohio State,Notre Dame,False,20190201,2019,4,2,0
9509,Clarkson,Quinnipiac,False,20190201,2019,2,4,0
9510,Providence,Vermont,False,20190201,2019,1,3,0
9511,Rensselaer,Colgate,False,20190201,2019,3,1,0
9512,St. Lawrence,Princeton,False,20190201,2019,3,2,0
9513,Union,Cornell,False,20190201,2019,0,4,0
9514,UConn,Boston College,False,20190201,2019,3,5,0
9515,Holy Cross,Army,False,20190201,2019,2,2,1
9516,Rochester,Arizona State,False,20190201,2019,1,6,0
9517,Bentley,Air Force,False,20190201,2019,4,3,1
9518,Mercyhurst,Canisius,False,20190201,2019,5,3,0
9519,Robert Morris,Sacred Heart,False,20190201,2019,2,6,0
9520,Northern Michigan,Bowling Green,False,20190201,2019,2,3,1
9521,Ferris State,Lake Superior State,False,20190201,2019,3,6,0
9522,Boston University,UMass,False,20190201,2019,5,7,0
9523,Harvard,Dartmouth,False,20190201,2019,4,1,0
9524,Minnesota,Michigan,False,20190201,2019,2,4,0
9525,Minnesota State,Alabama-Huntsville,False,20190201,2019,6,1,0
9526,Omaha,Western Michigan,False,20190201,2019,3,4,0
9527,St. Cloud State,Miami (OH),False,20190201,2019,5,1,0
9528,Denver,North Dakota,False,20190201,2019,2,1,0
9529,American International,Niagara,False,20190202,2019,6,3,0
9530,Robert Morris,Sacred Heart,False,20190202,2019,1,3,0
9531,Michigan State,Wisconsin,False,20190202,2019,2,2,1
9532,Yale,Brown,False,20190202,2019,4,3,0
9533,New Hampshire,Maine,False,20190202,2019,3,5,0
9534,Clarkson,Princeton,False,20190202,2019,3,1,0
9535,Providence,Vermont,False,20190202,2019,1,1,1
9536,Rensselaer,Cornell,False,20190202,2019,1,1,1
9537,St. Lawrence,Quinnipiac,False,20190202,2019,2,7,0
9538,Union,Colgate,False,20190202,2019,6,0,0
9539,Holy Cross,Army,False,20190202,2019,5,4,0
9540,Rochester,Arizona State,False,20190202,2019,2,4,0
9541,Bentley,Air Force,False,20190202,2019,4,0,0
9542,Northern Michigan,Bowling Green,False,20190202,2019,3,2,0
9543,Ferris State,Lake Superior State,False,20190202,2019,2,4,0
9544,St. Cloud State,Miami (OH),False,20190202,2019,5,1,0
9545,Canisius,Mercyhurst,False,20190202,2019,1,1,1
9546,Minnesota,Michigan,False,20190202,2019,4,3,0
9547,Ohio State,Notre Dame,False,20190202,2019,2,0,0
9548,Colorado College,Minnesota Duluth,False,20190202,2019,0,6,0
9549,Minnesota State,Alabama-Huntsville,False,20190202,2019,4,0,0
9550,Omaha,Western Michigan,False,20190202,2019,6,3,0
9551,Denver,North Dakota,False,20190202,2019,1,1,1
9552,Boston College,Harvard,False,20190204,2019,2,1,0
9553,Boston University,Northeastern,False,20190204,2019,1,2,1
9554,UConn,Northeastern,False,20190207,2019,3,2,1
9555,Penn State,Minnesota,False,20190208,2019,7,2,0
9556,Harvard,Union,False,20190208,2019,5,3,0
9557,UMass,Boston University,False,20190208,2019,4,2,0
9558,Dartmouth,Rensselaer,False,20190208,2019,3,3,1
9559,Princeton,Brown,False,20190208,2019,2,4,0
9560,Cornell,Clarkson,False,20190208,2019,5,0,0
9561,Maine,Providence,False,20190208,2019,0,1,0
9562,Colgate,St. Lawrence,False,20190208,2019,3,2,0
9563,UMass Lowell,Boston College,False,20190208,2019,3,0,0
9564,Quinnipiac,Yale,False,20190208,2019,4,0,0
9565,Holy Cross,Rochester,False,20190208,2019,3,4,0
9566,Miami (OH),Omaha,False,20190208,2019,0,3,0
9567,Vermont,New Hampshire,False,20190208,2019,0,1,0
9568,Niagara,Sacred Heart,False,20190208,2019,2,4,0
9569,Army,American International,False,20190208,2019,0,3,0
9570,Bentley,Canisius,False,20190208,2019,3,2,1
9571,Alabama-Huntsville,Northern Michigan,False,20190208,2019,2,2,1
9572,Ferris State,Bemidji State,False,20190208,2019,3,3,1
9573,Michigan Tech,Minnesota State,False,20190208,2019,1,1,1
9574,Michigan,Michigan State,False,20190208,2019,5,3,0
9575,Wisconsin,Ohio State,False,20190208,2019,1,2,1
9576,St. Cloud State,Colorado College,False,20190208,2019,2,2,1
9577,Alaska,Alaska Anchorage,False,20190208,2019,1,4,0
9578,Michigan State,Michigan,False,20190209,2019,2,5,0
9579,Niagara,Sacred Heart,False,20190209,2019,3,6,0
9580,Bentley,Canisius,False,20190209,2019,6,4,0
9581,Alabama-Huntsville,Northern Michigan,False,20190209,2019,3,6,0
9582,UConn,Merrimack,False,20190209,2019,5,0,0
9583,Michigan Tech,Minnesota State,False,20190209,2019,2,3,1
9584,Penn State,Minnesota,False,20190209,2019,6,2,0
9585,Dartmouth,Union,False,20190209,2019,1,3,0
9586,Princeton,Yale,False,20190209,2019,4,1,0
9587,Cornell,St. Lawrence,False,20190209,2019,3,1,0
9588,Maine,Providence,False,20190209,2019,3,1,0
9589,Colgate,Clarkson,False,20190209,2019,1,2,0
9590,UMass Lowell,UMass,False,20190209,2019,2,0,0
9591,Quinnipiac,Brown,False,20190209,2019,1,4,0
9592,Holy Cross,Rochester,False,20190209,2019,4,3,0
9593,Miami (OH),Omaha,False,20190209,2019,4,2,0
9594,Vermont,New Hampshire,False,20190209,2019,4,1,0
9595,Army,American International,False,20190209,2019,2,5,0
9596,Ferris State,Bemidji State,False,20190209,2019,1,6,0
9597,St. Cloud State,Colorado College,False,20190209,2019,5,4,1
9598,Wisconsin,Ohio State,False,20190209,2019,1,4,0
9599,Alaska,Alaska Anchorage,False,20190209,2019,2,1,0
9600,Boston University,Harvard,False,20190211,2019,2,5,0
9601,Northeastern,Boston College,False,20190211,2019,4,2,0
9602,Notre Dame,Michigan,False,20190212,2019,5,2,0
9603,Niagara,Bentley,False,20190214,2019,1,3,0
9604,Western Michigan,North Dakota,False,20190215,2019,1,5,0
9605,Yale,Colgate,False,20190215,2019,3,0,0
9606,Northeastern,Vermont,False,20190215,2019,4,1,0
9607,UMass,Boston College,False,20190215,2019,4,3,0
9608,Michigan State,Penn State,False,20190215,2019,5,3,0
9609,Ohio State,Minnesota,False,20190215,2019,3,4,0
9610,Brown,Cornell,False,20190215,2019,3,3,1
9611,Clarkson,Dartmouth,False,20190215,2019,0,1,0
9612,Rensselaer,Princeton,False,20190215,2019,6,2,0
9613,Merrimack,Maine,False,20190215,2019,3,3,1
9614,St. Lawrence,Harvard,False,20190215,2019,2,3,0
9615,Union,Quinnipiac,False,20190215,2019,1,1,1
9616,UConn,Boston University,False,20190215,2019,3,2,1
9617,Notre Dame,Wisconsin,False,20190215,2019,1,2,0
9618,Holy Cross,Robert Morris,False,20190215,2019,3,5,0
9619,Niagara,Bentley,False,20190215,2019,4,3,0
9620,Army,Mercyhurst,False,20190215,2019,1,1,1
9621,Sacred Heart,Rochester,False,20190215,2019,0,2,0
9622,Lake Superior State,Michigan Tech,False,20190215,2019,3,1,0
9623,UMass Lowell,Providence,False,20190215,2019,1,6,0
9624,Bowling Green,Alaska,False,20190215,2019,8,0,0
9625,Bemidji State,Northern Michigan,False,20190215,2019,2,2,1
9626,Minnesota Duluth,Denver,False,20190215,2019,5,2,0
9627,Arizona State,American International,False,20190215,2019,4,1,0
9628,Air Force,Canisius,False,20190215,2019,3,0,0
9629,Sacred Heart,Rochester,False,20190216,2019,4,3,1
9630,Holy Cross,Robert Morris,False,20190216,2019,2,0,0
9631,Ohio State,Minnesota,False,20190216,2019,3,4,0
9632,Notre Dame,Wisconsin,False,20190216,2019,5,2,0
9633,Yale,Cornell,False,20190216,2019,5,2,0
9634,Boston University,UConn,False,20190216,2019,2,0,0
9635,Northeastern,Vermont,False,20190216,2019,2,1,0
9636,Michigan State,Penn State,False,20190216,2019,3,5,0
9637,Brown,Colgate,False,20190216,2019,3,3,1
9638,Clarkson,Harvard,False,20190216,2019,5,3,0
9639,Providence,UMass Lowell,False,20190216,2019,1,0,0
9640,Rensselaer,Quinnipiac,False,20190216,2019,1,2,0
9641,Western Michigan,North Dakota,False,20190216,2019,4,2,0
9642,Merrimack,Maine,False,20190216,2019,2,4,0
9643,St. Lawrence,Dartmouth,False,20190216,2019,2,2,1
9644,Union,Princeton,False,20190216,2019,3,2,0
9645,Army,Mercyhurst,False,20190216,2019,4,3,1
