,ht,at,n,Date,Year,PTS,OPP,OT
18374,Colgate,Clarkson,False,20190209,2019,1,2,0
18375,UMass Lowell,UMass,False,20190209,2019,2,0,0
18376,Quinnipiac,Brown,False,20190209,2019,1,4,0
18377,Holy Cross,Rochester,False,20190209,2019,4,3,0
18378,Miami (OH),Omaha,False,20190209,2019,4,2,0
18379,Vermont,New Hampshire,False,20190209,2019,4,1,0
18380,Army,American International,False,20190209,2019,2,5,0
18381,Ferris State,Bemidji State,False,20190209,2019,1,6,0
18382,St. Cloud State,Colorado College,False,20190209,2019,5,4,1
18383,Wisconsin,Ohio State,False,20190209,2019,1,4,0
18384,Alaska,Alaska Anchorage,False,20190209,2019,2,1,0
18385,Boston University,Harvard,False,20190211,2019,2,5,0
18386,Northeastern,Boston College,False,20190211,2019,4,2,0
18387,Notre Dame,Michigan,False,20190212,2019,5,2,0
18388,Niagara,Bentley,False,20190214,2019,1,3,0
18389,Western Michigan,North Dakota,False,20190215,2019,1,5,0
18390,Yale,Colgate,False,20190215,2019,3,0,0
18391,Northeastern,Vermont,False,20190215,2019,4,1,0
18392,UMass,Boston College,False,20190215,2019,4,3,0
18393,Michigan State,Penn State,False,20190215,2019,5,3,0
18394,Ohio State,Minnesota,False,20190215,2019,3,4,0
18395,Brown,Cornell,False,20190215,2019,3,3,1
18396,Clarkson,Dartmouth,False,20190215,2019,0,1,0
18397,Rensselaer,Princeton,False,20190215,2019,6,2,0
18398,Merrimack,Maine,False,20190215,2019,3,3,1
18399,St. Lawrence,Harvard,False,20190215,2019,2,3,0
18400,Union,Quinnipiac,False,20190215,2019,1,1,1
18401,UConn,Boston University,False,20190215,2019,3,2,1
18402,Notre Dame,Wisconsin,False,20190215,2019,1,2,0
18403,Holy Cross,Robert Morris,False,20190215,2019,3,5,0
18404,Niagara,Bentley,False,20190215,2019,4,3,0
18405,Army,Mercyhurst,False,20190215,2019,1,1,1
18406,Sacred Heart,Rochester,False,20190215,2019,0,2,0
18407,Lake Superior State,Michigan Tech,False,20190215,2019,3,1,0
18408,UMass Lowell,Providence,False,20190215,2019,1,6,0
18409,Bowling Green,Alaska,False,20190215,2019,8,0,0
18410,Bemidji State,Northern Michigan,False,20190215,2019,2,2,1
18411,Minnesota Duluth,Denver,False,20190215,2019,5,2,0
18412,Arizona State,American International,False,20190215,2019,4,1,0
18413,Air Force,Canisius,False,20190215,2019,3,0,0
18414,Sacred Heart,Rochester,False,20190216,2019,4,3,1
18415,Holy Cross,Robert Morris,False,20190216,2019,2,0,0
18416,Ohio State,Minnesota,False,20190216,2019,3,4,0
18417,Notre Dame,Wisconsin,False,20190216,2019,5,2,0
18418,Yale,Cornell,False,20190216,2019,5,2,0
18419,Boston University,UConn,False,20190216,2019,2,0,0
18420,Northeastern,Vermont,False,20190216,2019,2,1,0
18421,Michigan State,Penn State,False,20190216,2019,3,5,0
18422,Brown,Colgate,False,20190216,2019,3,3,1
18423,Clarkson,Harvard,False,20190216,2019,5,3,0
18424,Providence,UMass Lowell,False,20190216,2019,1,0,0
18425,Rensselaer,Quinnipiac,False,20190216,2019,1,2,0
18426,Western Michigan,North Dakota,False,20190216,2019,4,2,0
18427,Merrimack,Maine,False,20190216,2019,2,4,0
18428,St. Lawrence,Dartmouth,False,20190216,2019,2,2,1
18429,Union,Princeton,False,20190216,2019,3,2,0
18430,Army,Mercyhurst,False,20190216,2019,4,3,1
18431,Air Force,Canisius,False,20190216,2019,0,3,0
18432,Bowling Green,Alaska,False,20190216,2019,3,3,1
18433,Lake Superior State,Michigan Tech,False,20190216,2019,3,1,0
18434,Boston College,UMass,False,20190216,2019,2,4,0
18435,Bemidji State,Northern Michigan,False,20190216,2019,3,0,0
18436,Minnesota Duluth,Denver,False,20190216,2019,0,1,0
18437,Arizona State,American International,False,20190216,2019,5,4,1
18438,Alaska Anchorage,Ferris State,False,20190216,2019,1,1,1
18439,UMass,UConn,False,20190221,2019,3,0,0
18440,Michigan,Ohio State,False,20190222,2019,4,2,0
18441,Penn State,Wisconsin,False,20190222,2019,8,2,0
18442,Harvard,Brown,False,20190222,2019,4,2,0
18443,Dartmouth,Yale,False,20190222,2019,2,0,0
18444,New Hampshire,Northeastern,False,20190222,2019,3,6,0
18445,Princeton,Clarkson,False,20190222,2019,1,1,1
18446,Cornell,Rensselaer,False,20190222,2019,2,3,1
18447,Maine,Boston College,False,20190222,2019,2,1,0
18448,Colgate,Union,False,20190222,2019,5,1,0
18449,Quinnipiac,St. Lawrence,False,20190222,2019,7,2,0
18450,Rochester,Robert Morris,False,20190222,2019,5,3,0
18451,Vermont,Boston University,False,20190222,2019,0,1,1
18452,Bentley,Holy Cross,False,20190222,2019,3,5,0
18453,Mercyhurst,Air Force,False,20190222,2019,3,3,1
18454,Sacred Heart,Army,False,20190222,2019,5,0,0
18455,Northern Michigan,Lake Superior State,False,20190222,2019,4,2,0
18456,Ferris State,Alabama-Huntsville,False,20190222,2019,0,2,0
18457,Michigan Tech,Alaska Anchorage,False,20190222,2019,3,2,0
18458,UMass Lowell,Merrimack,False,20190222,2019,6,3,0
18459,Canisius,Niagara,False,20190222,2019,2,2,1
18460,Bemidji State,Bowling Green,False,20190222,2019,1,3,0
18461,Omaha,St. Cloud State,False,20190222,2019,1,4,0
18462,North Dakota,Minnesota Duluth,False,20190222,2019,4,1,0
18463,Minnesota,Notre Dame,False,20190222,2019,2,3,0
18464,Denver,Miami (OH),False,20190222,2019,1,3,0
18465,Providence,UMass,False,20190223,2019,3,2,0
18466,Minnesota,Notre Dame,False,20190223,2019,2,1,0
18467,Michigan,Ohio State,False,20190223,2019,3,3,1
18468,Colorado College,Western Michigan,False,20190223,2019,8,2,0
18469,Harvard,Yale,False,20190223,2019,3,0,0
18470,Dartmouth,Brown,False,20190223,2019,0,2,0
18471,New Hampshire,Northeastern,False,20190223,2019,0,6,0
18472,Princeton,St. Lawrence,False,20190223,2019,5,3,0
18473,Cornell,Union,False,20190223,2019,3,1,0
18474,Penn State,Wisconsin,False,20190223,2019,3,7,0
18475,Niagara,Canisius,False,20190223,2019,3,3,1
18476,Colgate,Rensselaer,False,20190223,2019,2,1,1
18477,Quinnipiac,Clarkson,False,20190223,2019,3,5,0
18478,Merrimack,UMass Lowell,False,20190223,2019,3,3,1
18479,Holy Cross,Bentley,False,20190223,2019,1,1,1
18480,Rochester,Robert Morris,False,20190223,2019,2,2,1
18481,Vermont,Boston University,False,20190223,2019,1,2,0
18482,Army,Sacred Heart,False,20190223,2019,3,3,1
18483,Mercyhurst,Air Force,False,20190223,2019,2,4,0
18484,Northern Michigan,Lake Superior State,False,20190223,2019,5,3,0
18485,Ferris State,Alabama-Huntsville,False,20190223,2019,5,2,0
18486,Michigan Tech,Alaska Anchorage,False,20190223,2019,3,1,0
18487,Maine,Boston College,False,20190223,2019,2,1,1
18488,Bemidji State,Bowling Green,False,20190223,2019,2,2,1
18489,North Dakota,Minnesota Duluth,False,20190223,2019,2,3,0
18490,UConn,Providence,False,20190226,2019,2,5,0
18491,Colorado College,Denver,False,20190226,2019,0,1,0
18492,Niagara,Rochester,False,20190227,2019,4,2,0
18493,Providence,Boston University,False,20190228,2019,1,1,1
18494,Merrimack,UMass,False,20190228,2019,2,4,0
18495,American International,Sacred Heart,False,20190228,2019,2,5,0
18496,Ohio State,Michigan State,False,20190301,2019,5,1,0
18497,UConn,Vermont,False,20190301,2019,5,1,0
18498,Yale,Princeton,False,20190301,2019,2,3,0
18499,Boston College,Northeastern,False,20190301,2019,3,1,0
18500,New Hampshire,UMass Lowell,False,20190301,2019,1,0,0
18501,Brown,Quinnipiac,False,20190301,2019,1,4,0
18502,Clarkson,Colgate,False,20190301,2019,3,2,0
18503,Rensselaer,Harvard,False,20190301,2019,1,4,0
18504,St. Lawrence,Cornell,False,20190301,2019,2,4,0
18505,Union,Dartmouth,False,20190301,2019,4,3,1
18506,Notre Dame,Penn State,False,20190301,2019,5,4,1
18507,Army,Bentley,False,20190301,2019,1,2,0
18508,Mercyhurst,Robert Morris,False,20190301,2019,4,5,1
18509,Western Michigan,St. Cloud State,False,20190301,2019,4,5,0
18510,Lake Superior State,Ferris State,False,20190301,2019,5,2,0
18511,Michigan Tech,Northern Michigan,False,20190301,2019,2,4,0
18512,Minnesota,Arizona State,False,20190301,2019,5,1,0
18513,Minnesota Duluth,Miami (OH),False,20190301,2019,4,2,0
18514,Bowling Green,Alabama-Huntsville,False,20190301,2019,2,4,0
18515,Minnesota State,Bemidji State,False,20190301,2019,4,1,0
18516,Omaha,Denver,False,20190301,2019,1,4,0
18517,Wisconsin,Michigan,False,20190301,2019,5,4,1
18518,Air Force,Holy Cross,False,20190301,2019,1,2,1
18519,Colorado College,North Dakota,False,20190301,2019,3,1,0
18520,Alaska Anchorage,Alaska,False,20190301,2019,0,4,0
18521,American International,Sacred Heart,False,20190302,2019,4,1,0
18522,Ohio State,Michigan State,False,20190302,2019,2,3,0
18523,Yale,Quinnipiac,False,20190302,2019,1,4,0
18524,Notre Dame,Penn State,False,20190302,2019,2,3,0
18525,Boston University,Merrimack,False,20190302,2019,5,1,0
18526,Northeastern,Boston College,False,20190302,2019,4,2,0
18527,Northern Michigan,Michigan Tech,False,20190302,2019,3,0,0
18528,Brown,Princeton,False,20190302,2019,1,5,0
18529,Lake Superior State,Ferris State,False,20190302,2019,2,3,0
18530,Clarkson,Cornell,False,20190302,2019,2,2,1
18531,UMass Lowell,New Hampshire,False,20190302,2019,2,2,1
18532,Rensselaer,Dartmouth,False,20190302,2019,2,5,0
18533,St. Lawrence,Colgate,False,20190302,2019,5,2,0
18534,Union,Harvard,False,20190302,2019,4,3,0
18535,Rochester,Canisius,False,20190302,2019,1,2,0
18536,Army,Bentley,False,20190302,2019,3,3,1
18537,Air Force,Holy Cross,False,20190302,2019,4,2,0
18538,Robert Morris,Mercyhurst,False,20190302,2019,4,3,0
18539,Western Michigan,St. Cloud State,False,20190302,2019,2,8,0
18540,Bowling Green,Alabama-Huntsville,False,20190302,2019,7,1,0
18541,UMass,Maine,False,20190302,2019,6,0,0
18542,Minnesota,Arizona State,False,20190302,2019,5,2,0
18543,Colorado College,North Dakota,False,20190302,2019,1,2,0
18544,Minnesota Duluth,Miami (OH),False,20190302,2019,6,5,0
18545,Minnesota State,Bemidji State,False,20190302,2019,3,1,0
18546,Providence,Boston College,False,20190307,2019,3,1,0
18547,Yale,Rensselaer,False,20190308,2019,4,1,0
18548,Notre Dame,Michigan State,False,20190308,2019,1,0,0
18549,Northeastern,New Hampshire,False,20190308,2019,4,0,0
18550,Minnesota,Michigan,False,20190308,2019,3,2,1
18551,Dartmouth,St. Lawrence,False,20190308,2019,3,2,0
18552,Brown,Princeton,False,20190308,2019,3,0,0
18553,Union,Colgate,False,20190308,2019,4,1,0
18554,UConn,UMass,False,20190308,2019,4,3,0
18555,Vermont,UMass Lowell,False,20190308,2019,2,2,1
18556,Niagara,Canisius,False,20190308,2019,5,4,0
18557,Mercyhurst,Army,False,20190308,2019,2,3,1
18558,Robert Morris,Holy Cross,False,20190308,2019,1,0,0
18559,Northern Michigan,Alaska,False,20190308,2019,5,4,0
18560,Lake Superior State,Bemidji State,False,20190308,2019,4,2,0
18561,Miami (OH),Western Michigan,False,20190308,2019,1,5,0
18562,Bowling Green,Michigan Tech,False,20190308,2019,3,2,0
18563,Penn State,Wisconsin,False,20190308,2019,3,4,0
18564,Minnesota State,Alabama-Huntsville,False,20190308,2019,3,1,0
18565,North Dakota,Omaha,False,20190308,2019,2,1,0
18566,St. Cloud State,Minnesota Duluth,False,20190308,2019,4,3,1
18567,Denver,Colorado College,False,20190308,2019,1,2,0
18568,Niagara,Canisius,False,20190309,2019,3,4,1
18569,Minnesota,Michigan,False,20190309,2019,4,1,0
18570,Minnesota State,Alabama-Huntsville,False,20190309,2019,4,1,0
18571,St. Cloud State,Minnesota Duluth,False,20190309,2019,4,3,0
18572,Penn State,Wisconsin,False,20190309,2019,6,2,0
18573,Yale,Rensselaer,False,20190309,2019,4,0,0
18574,Notre Dame,Michigan State,False,20190309,2019,2,0,0
18575,Dartmouth,St. Lawrence,False,20190309,2019,2,3,1
18576,Brown,Princeton,False,20190309,2019,6,5,0
18577,Union,Colgate,False,20190309,2019,4,0,0
18578,Miami (OH),Western Michigan,False,20190309,2019,1,6,0
18579,Mercyhurst,Army,False,20190309,2019,1,5,0
18580,Robert Morris,Holy Cross,False,20190309,2019,3,2,0
18581,Northern Michigan,Alaska,False,20190309,2019,4,3,0
18582,Bowling Green,Michigan Tech,False,20190309,2019,6,2,0
18583,Lake Superior State,Bemidji State,False,20190309,2019,3,1,0
18584,Maine,Boston University,False,20190309,2019,6,0,0
18585,North Dakota,Omaha,False,20190309,2019,5,4,1
18586,Colorado College,Denver,False,20190309,2019,1,0,0
18587,Niagara,Canisius,False,20190310,2019,2,1,0
18588,Penn State,Wisconsin,False,20190310,2019,4,3,1
18589,Dartmouth,St. Lawrence,False,20190310,2019,8,0,0
18590,Sacred Heart,Rochester,False,20190313,2019,9,4,0
18591,Sacred Heart,Rochester,False,20190314,2019,3,7,0
18592,Harvard,Dartmouth,False,20190315,2019,3,1,0
18593,Northeastern,Maine,False,20190315,2019,2,1,1
18594,UMass,New Hampshire,False,20190315,2019,5,4,0
18595,Cornell,Union,False,20190315,2019,2,3,0
18596,Clarkson,Yale,False,20190315,2019,3,1,0
18597,Providence,Boston College,False,20190315,2019,5,4,1
18598,Quinnipiac,Brown,False,20190315,2019,1,2,1
18599,American International,Army,False,20190315,2019,4,0,0
18600,Bentley,Robert Morris,False,20190315,2019,3,2,0
18601,Sacred Heart,Rochester,False,20190315,2019,1,3,0
18602,Northern Michigan,Bowling Green,False,20190315,2019,1,6,0
18603,UMass Lowell,Boston University,False,20190315,2019,0,3,0
18604,Minnesota Duluth,Omaha,False,20190315,2019,2,1,1
18605,Minnesota State,Lake Superior State,False,20190315,2019,2,1,0
18606,St. Cloud State,Miami (OH),False,20190315,2019,5,2,0
18607,Air Force,Niagara,False,20190315,2019,2,3,1
18608,Denver,North Dakota,False,20190315,2019,2,0,0
18609,Notre Dame,Minnesota,False,20190316,2019,2,1,1
18610,Harvard,Dartmouth,False,20190316,2019,4,3,1
18611,Northeastern,Maine,False,20190316,2019,2,1,0
18612,UMass,New Hampshire,False,20190316,2019,6,0,0
18613,Cornell,Union,False,20190316,2019,4,0,0
18614,Clarkson,Yale,False,20190316,2019,5,2,0
18615,UMass Lowell,Boston University,False,20190316,2019,6,4,0
18616,Providence,Boston College,False,20190316,2019,3,4,1
18617,Quinnipiac,Brown,False,20190316,2019,3,4,0
18618,American International,Army,False,20190316,2019,1,2,0
18619,Bentley,Robert Morris,False,20190316,2019,1,2,0
18620,Western Michigan,Colorado College,False,20190316,2019,1,2,0
18621,Northern Michigan,Bowling Green,False,20190316,2019,1,2,0
18622,St. Cloud State,Miami (OH),False,20190316,2019,6,3,0
18623,Minnesota Duluth,Omaha,False,20190316,2019,4,1,0
18624,Minnesota State,Lake Superior State,False,20190316,2019,2,0,0
18625,Air Force,Niagara,False,20190316,2019,4,5,0
18626,Denver,North Dakota,False,20190316,2019,4,2,0
18627,Ohio State,Penn State,False,20190317,2019,1,5,0
18628,Cornell,Union,False,20190317,2019,4,2,0
18629,UMass Lowell,Boston University,False,20190317,2019,1,4,0
18630,Providence,Boston College,False,20190317,2019,1,2,0
18631,American International,Army,False,20190317,2019,4,1,0
18632,Bentley,Robert Morris,False,20190317,2019,2,3,1
18633,Western Michigan,Colorado College,False,20190317,2019,5,2,0
18634,Western Michigan,Colorado College,False,20190318,2019,2,3,0
18635,Northeastern,Boston University,False,20190322,2019,2,1,1
18636,Cornell,Brown,False,20190322,2019,6,0,0
18637,American International,Robert Morris,False,20190322,2019,3,2,1
18638,St. Cloud State,Colorado College,False,20190322,2019,5,2,0
18639,UMass,Boston College,False,20190322,2019,0,3,0
18640,Clarkson,Harvard,False,20190322,2019,5,2,0
18641,Rochester,Niagara,False,20190322,2019,0,1,0
18642,Minnesota Duluth,Denver,False,20190322,2019,3,0,0
18643,Denver,Colorado College,False,20190323,2019,6,1,0
18644,Northeastern,Boston College,False,20190323,2019,3,2,0
18645,Cornell,Clarkson,False,20190323,2019,2,3,1
18646,American International,Niagara,False,20190323,2019,3,2,1
18647,Notre Dame,Penn State,False,20190323,2019,3,2,0
18648,Minnesota State,Bowling Green,False,20190323,2019,3,2,1
18649,St. Cloud State,Minnesota Duluth,False,20190323,2019,2,3,0
18650,UMass,Harvard,False,20190329,2019,4,0,0
18651,Denver,Ohio State,False,20190329,2019,2,0,0
18652,Clarkson,Notre Dame,False,20190329,2019,2,3,1
18653,St. Cloud State,American International,False,20190329,2019,1,2,0
18654,Minnesota State,Providence,False,20190330,2019,3,6,0
18655,Minnesota Duluth,Bowling Green,False,20190330,2019,2,1,1
18656,Northeastern,Cornell,False,20190330,2019,1,5,0
18657,UMass,Notre Dame,False,20190330,2019,4,0,0
18658,Quinnipiac,Arizona State,False,20190330,2019,2,1,0
18659,Denver,American International,False,20190330,2019,3,0,0
18660,Cornell,Providence,False,20190331,2019,0,4,0
18661,Minnesota Duluth,Quinnipiac,False,20190331,2019,3,1,0
18662,Minnesota Duluth,Providence,False,20190411,2019,4,1,0
18663,UMass,Denver,False,20190411,2019,4,3,1
18664,Minnesota Duluth,UMass,False,20190413,2019,3,0,0
18665,Providence,American International,False,20181006,2019,3,1,0
18666,Merrimack,Lake Superior State,False,20181006,2019,4,5,0
18667,Union,Army,False,20181006,2019,4,1,0
18668,Miami (OH),Alabama-Huntsville,False,20181006,2019,5,1,0
18669,Mercyhurst,Bowling Green,False,20181006,2019,2,8,0
18670,Michigan,Vermont,False,20181006,2019,2,5,0
18671,Minnesota Duluth,Minnesota,False,20181006,2019,1,1,1
18672,Arizona State,Alaska,False,20181006,2019,3,0,0
18673,Alaska Anchorage,Colorado College,False,20181006,2019,2,10,0
18674,Miami (OH),Alabama-Huntsville,False,20181007,2019,4,0,0
18675,Merrimack,Lake Superior State,False,20181007,2019,0,1,0
18676,Arizona State,Alaska,False,20181007,2019,5,0,0
18677,Minnesota,Minnesota Duluth,False,20181007,2019,7,4,0
18678,Alaska Anchorage,Colorado College,False,20181007,2019,4,3,0
18679,Western Michigan,Bowling Green,False,20181009,2019,2,6,0
18680,Penn State,Clarkson,False,20181011,2019,4,3,0
18681,Miami (OH),Providence,False,20181012,2019,0,4,0
18682,UMass,Rensselaer,False,20181012,2019,6,1,0
18683,Penn State,Clarkson,False,20181012,2019,5,1,0
18684,Maine,St. Lawrence,False,20181012,2019,3,1,0
18685,Colgate,New Hampshire,False,20181012,2019,2,1,0
18686,Union,Omaha,False,20181012,2019,3,3,1
18687,Holy Cross,Canisius,False,20181012,2019,4,2,0
18688,Michigan State,Northern Michigan,False,20181012,2019,4,2,0
18689,Niagara,American International,False,20181012,2019,4,3,1
18690,Army,UConn,False,20181012,2019,2,5,0
18691,Bentley,Merrimack,False,20181012,2019,0,1,0
18692,Mercyhurst,Notre Dame,False,20181012,2019,6,6,1
18693,Robert Morris,Bowling Green,False,20181012,2019,3,2,0
18694,Sacred Heart,Northeastern,False,20181012,2019,2,5,0
18695,Ferris State,Western Michigan,False,20181012,2019,3,4,0
18696,UMass Lowell,Rochester,False,20181012,2019,2,1,0
18697,Michigan Tech,Minnesota Duluth,False,20181012,2019,1,2,0
18698,Wisconsin,Boston College,False,20181012,2019,3,0,0
18699,Bemidji State,North Dakota,False,20181012,2019,2,1,0
18700,Minnesota State,Boston University,False,20181012,2019,4,3,0
18701,Air Force,Denver,False,20181012,2019,1,4,0
18702,Colorado College,Alabama-Huntsville,False,20181012,2019,1,0,0
18703,Arizona State,Ohio State,False,20181012,2019,2,3,0
18704,Alaska,St. Cloud State,False,20181012,2019,2,3,0
18705,Notre Dame,Providence,False,20181013,2019,3,0,0
18706,Mercyhurst,Miami (OH),False,20181013,2019,0,3,0
18707,Colgate,New Hampshire,False,20181013,2019,2,1,0
18708,Holy Cross,Canisius,False,20181013,2019,6,7,0
18709,UMass Lowell,Rochester,False,20181013,2019,4,5,1
18710,Maine,St. Lawrence,False,20181013,2019,4,1,0
18711,Niagara,American International,False,20181013,2019,1,3,0
18712,Rensselaer,UMass,False,20181013,2019,1,3,0
18713,Union,Omaha,False,20181013,2019,5,4,0
18714,Vermont,Quinnipiac,False,20181013,2019,2,3,0
18715,Army,Merrimack,False,20181013,2019,3,2,0
18716,Sacred Heart,Northeastern,False,20181013,2019,0,5,0
18717,Western Michigan,Ferris State,False,20181013,2019,5,0,0
18718,Michigan Tech,Minnesota Duluth,False,20181013,2019,2,5,0
18719,Michigan State,Northern Michigan,False,20181013,2019,3,4,0
18720,Wisconsin,Boston College,False,20181013,2019,7,5,0
18721,North Dakota,Bemidji State,False,20181013,2019,1,1,1
18722,Minnesota State,Boston University,False,20181013,2019,5,3,0
18723,Colorado College,Air Force,False,20181013,2019,6,1,0
18724,Arizona State,Ohio State,False,20181013,2019,0,3,0
18725,Denver,Alabama-Huntsville,False,20181013,2019,6,0,0
18726,Alaska,St. Cloud State,False,20181013,2019,2,6,0
18727,Bowling Green,Robert Morris,False,20181014,2019,6,0,0
18728,Quinnipiac,UConn,False,20181016,2019,4,2,0
18729,American International,Bentley,False,20181016,2019,5,4,1
18730,American International,Bentley,False,20181018,2019,4,4,1
18731,Northeastern,Union,False,20181019,2019,3,4,1
18732,Ohio State,UMass,False,20181019,2019,3,6,0
18733,Penn State,Niagara,False,20181019,2019,8,2,0
18734,Clarkson,Wisconsin,False,20181019,2019,4,2,0
18735,Providence,UConn,False,20181019,2019,7,2,0
18736,Quinnipiac,Boston College,False,20181019,2019,1,0,0
18737,St. Lawrence,Holy Cross,False,20181019,2019,4,3,0
18738,Robert Morris,Army,False,20181019,2019,2,2,1
18739,Ferris State,Mercyhurst,False,20181019,2019,5,2,0
18740,Michigan,Western Michigan,False,20181019,2019,6,5,0
18741,Miami (OH),UMass Lowell,False,20181019,2019,0,3,0
18742,Canisius,Air Force,False,20181019,2019,3,7,0
18743,Omaha,Notre Dame,False,20181019,2019,1,4,0
18744,Minnesota Duluth,Maine,False,20181019,2019,8,2,0
18745,Alabama-Huntsville,Arizona State,False,20181019,2019,1,2,0
18746,St. Cloud State,Northern Michigan,False,20181019,2019,4,1,0
18747,North Dakota,Minnesota State,False,20181019,2019,4,7,0
18748,Denver,Alaska,False,20181019,2019,4,1,0
18749,Colorado College,New Hampshire,False,20181019,2019,3,3,1
18750,Penn State,Niagara,False,20181020,2019,4,1,0
18751,Ohio State,UMass,False,20181020,2019,3,1,0
18752,Northeastern,Union,False,20181020,2019,1,3,0
18753,Rochester,Colgate,False,20181020,2019,6,1,0
18754,Rensselaer,UConn,False,20181020,2019,1,3,0
18755,Merrimack,Boston University,False,20181020,2019,4,0,0
18756,St. Lawrence,Wisconsin,False,20181020,2019,1,7,0
18757,Miami (OH),UMass Lowell,False,20181020,2019,2,1,0
18758,Robert Morris,Army,False,20181020,2019,2,5,0
18759,Sacred Heart,Providence,False,20181020,2019,2,2,1
18760,Western Michigan,Michigan,False,20181020,2019,5,4,0
18761,Ferris State,Mercyhurst,False,20181020,2019,1,3,0
18762,St. Cloud State,Northern Michigan,False,20181020,2019,5,0,0
18763,Clarkson,Holy Cross,False,20181020,2019,3,1,0
18764,Canisius,Air Force,False,20181020,2019,2,0,0
18765,Minnesota Duluth,Maine,False,20181020,2019,3,2,0
18766,North Dakota,Minnesota State,False,20181020,2019,4,3,0
18767,Alabama-Huntsville,Arizona State,False,20181020,2019,1,5,0
18768,Colorado College,New Hampshire,False,20181020,2019,4,3,0
18769,Omaha,Notre Dame,False,20181020,2019,2,8,0
18770,Denver,Alaska,False,20181020,2019,3,3,1
18771,Bowling Green,Western Michigan,False,20181023,2019,4,1,0
18772,Boston College,St. Cloud State,False,20181025,2019,0,7,0
18773,Air Force,Niagara,False,20181025,2019,0,5,0
18774,UMass,Merrimack,False,20181026,2019,5,1,0
18775,Cornell,Michigan State,False,20181026,2019,2,5,0
18776,Penn State,Princeton,False,20181026,2019,4,2,0
18777,Brown,Yale,False,20181026,2019,2,3,0
18778,American International,Quinnipiac,False,20181026,2019,1,4,0
18779,Rensselaer,Union,False,20181026,2019,5,3,0
18780,UConn,Maine,False,20181026,2019,5,2,0
18781,Bentley,Holy Cross,False,20181026,2019,7,4,0
18782,Mercyhurst,Army,False,20181026,2019,1,5,0
18783,Robert Morris,Rochester,False,20181026,2019,3,0,0
18784,Northern Michigan,Bemidji State,False,20181026,2019,3,0,0
18785,Ohio State,Bowling Green,False,20181026,2019,2,8,0
18786,Ferris State,Alaska Anchorage,False,20181026,2019,4,0,0
18787,UMass Lowell,Northeastern,False,20181026,2019,1,4,0
18788,Boston University,Providence,False,20181026,2019,0,5,0
18789,Michigan,St. Lawrence,False,20181026,2019,3,0,0
18790,Notre Dame,Minnesota Duluth,False,20181026,2019,2,3,0
18791,Miami (OH),Colgate,False,20181026,2019,4,1,0
18792,Wisconsin,Michigan Tech,False,20181026,2019,2,6,0
18793,Alabama-Huntsville,Lake Superior State,False,20181026,2019,3,4,0
18794,Minnesota State,Alaska,False,20181026,2019,4,0,0
18795,Arizona State,Omaha,False,20181026,2019,6,3,0
18796,Air Force,Niagara,False,20181026,2019,2,1,0
18797,UConn,Maine,False,20181027,2019,2,2,1
18798,Miami (OH),Colgate,False,20181027,2019,6,0,0
18799,Notre Dame,Minnesota Duluth,False,20181027,2019,1,3,0
18800,Northeastern,St. Cloud State,False,20181027,2019,3,2,0
18801,Dartmouth,Harvard,False,20181027,2019,7,6,1
18802,New Hampshire,Vermont,False,20181027,2019,3,2,1
18803,Cornell,Michigan State,False,20181027,2019,3,4,0
18804,Clarkson,Canisius,False,20181027,2019,4,1,0
18805,Quinnipiac,American International,False,20181027,2019,9,2,0
18806,Merrimack,UMass,False,20181027,2019,3,4,1
18807,Union,Rensselaer,False,20181027,2019,2,4,0
18808,Bentley,UMass Lowell,False,20181027,2019,2,4,0
18809,Mercyhurst,Army,False,20181027,2019,2,3,1
18810,Robert Morris,Rochester,False,20181027,2019,1,2,1
18811,Northern Michigan,Bemidji State,False,20181027,2019,1,2,0
18812,Bowling Green,Ohio State,False,20181027,2019,2,2,1
18813,Ferris State,Alaska Anchorage,False,20181027,2019,3,2,0
18814,Michigan,St. Lawrence,False,20181027,2019,3,1,0
18815,Wisconsin,Michigan Tech,False,20181027,2019,6,2,0
18816,Alabama-Huntsville,Lake Superior State,False,20181027,2019,1,2,0
18817,Minnesota State,Alaska,False,20181027,2019,3,1,0
18818,Arizona State,Omaha,False,20181027,2019,7,2,0
18819,North Dakota,Minnesota,False,20181027,2019,3,1,0
18820,Brown,Vermont,False,20181028,2019,1,2,0
18821,Northeastern,Boston University,False,20181101,2019,5,5,1
18822,Harvard,Quinnipiac,False,20181102,2019,3,5,0
18823,Michigan State,Ferris State,False,20181102,2019,5,3,0
18824,Dartmouth,Princeton,False,20181102,2019,1,7,0
18825,Cornell,Yale,False,20181102,2019,4,2,0
18826,Penn State,Arizona State,False,20181102,2019,6,5,0
18827,Maine,UMass Lowell,False,20181102,2019,4,3,0
18828,Colgate,Brown,False,20181102,2019,2,2,1
18829,Rensselaer,Clarkson,False,20181102,2019,0,6,0
18830,Merrimack,Boston College,False,20181102,2019,2,1,0
18831,Union,St. Lawrence,False,20181102,2019,4,1,0
18832,Vermont,UConn,False,20181102,2019,0,1,0
18833,Army,Air Force,False,20181102,2019,2,4,0
18834,Bentley,Sacred Heart,False,20181102,2019,2,3,0
18835,Mercyhurst,Rochester,False,20181102,2019,4,3,0
18836,Robert Morris,Niagara,False,20181102,2019,3,1,0
18837,Lake Superior State,Michigan,False,20181102,2019,5,2,0
