,ht,at,n,Date,Year,PTS,OPP,OT
3079,Miami (OH),Western Michigan,False,20060310,2006,4,1,0
3080,Minnesota,Alaska Anchorage,False,20060310,2006,7,4,0
3081,Wisconsin,Michigan Tech,False,20060310,2006,4,1,0
3082,North Dakota,Minnesota State,False,20060310,2006,2,3,1
3083,Colorado College,St. Cloud State,False,20060310,2006,1,2,0
3084,Denver,Minnesota Duluth,False,20060310,2006,2,3,1
3085,Niagara,Robert Morris,False,20060311,2006,3,2,0
3086,Boston University,UMass,False,20060311,2006,4,1,0
3087,Holy Cross,American International,False,20060311,2006,3,1,0
3088,Harvard,St. Lawrence,False,20060311,2006,3,2,0
3089,Dartmouth,Yale,False,20060311,2006,3,1,0
3090,Cornell,Clarkson,False,20060311,2006,3,2,0
3091,Maine,UMass Lowell,False,20060311,2006,4,3,0
3092,Bentley,Army,False,20060311,2006,4,3,0
3093,Colgate,Quinnipiac,False,20060311,2006,5,3,0
3094,Mercyhurst,Canisius,False,20060311,2006,7,2,0
3095,Sacred Heart,UConn,False,20060311,2006,1,4,0
3096,Michigan State,Alaska,False,20060311,2006,6,1,0
3097,Northern Michigan,Omaha,False,20060311,2006,3,2,0
3098,Michigan,Ferris State,False,20060311,2006,3,2,0
3099,Bemidji State,Alabama-Huntsville,False,20060311,2006,4,3,1
3100,Miami (OH),Western Michigan,False,20060311,2006,5,4,1
3101,Minnesota,Alaska Anchorage,False,20060311,2006,6,2,0
3102,North Dakota,Minnesota State,False,20060311,2006,4,1,0
3103,Wisconsin,Michigan Tech,False,20060311,2006,1,0,0
3104,Colorado College,St. Cloud State,False,20060311,2006,3,2,0
3105,Denver,Minnesota Duluth,False,20060311,2006,3,2,0
3106,Niagara,Bemidji State,False,20060312,2006,2,4,0
3107,Harvard,St. Lawrence,False,20060312,2006,8,4,0
3108,Colgate,Quinnipiac,False,20060312,2006,4,0,0
3109,Michigan State,Alaska,False,20060312,2006,7,4,0
3110,North Dakota,Minnesota State,False,20060312,2006,3,0,0
3111,Colorado College,St. Cloud State,False,20060312,2006,1,3,0
3112,Denver,Minnesota Duluth,False,20060312,2006,2,5,0
3113,St. Cloud State,Minnesota Duluth,False,20060316,2006,5,1,0
3114,Wisconsin,North Dakota,False,20060317,2006,3,4,0
3115,Holy Cross,UConn,False,20060317,2006,4,1,0
3116,Miami (OH),Northern Michigan,False,20060317,2006,5,2,0
3117,Dartmouth,Harvard,False,20060317,2006,1,10,0
3118,Boston University,New Hampshire,False,20060317,2006,9,2,0
3119,Mercyhurst,Bentley,False,20060317,2006,2,3,0
3120,Michigan State,Michigan,False,20060317,2006,4,1,0
3121,Maine,Boston College,False,20060317,2006,1,4,0
3122,Colgate,Cornell,False,20060317,2006,0,2,0
3123,Michigan,Northern Michigan,False,20060318,2006,3,2,0
3124,Minnesota,Wisconsin,False,20060318,2006,0,4,0
3125,Dartmouth,Colgate,False,20060318,2006,3,2,0
3126,Boston University,Boston College,False,20060318,2006,2,1,1
3127,Holy Cross,Bentley,False,20060318,2006,5,2,0
3128,Miami (OH),Michigan State,False,20060318,2006,1,2,0
3129,Cornell,Harvard,False,20060318,2006,2,6,0
3130,North Dakota,St. Cloud State,False,20060318,2006,5,3,0
3131,Boston University,Omaha,False,20060324,2006,9,2,0
3132,Minnesota,Holy Cross,False,20060324,2006,3,4,1
3133,Miami (OH),Boston College,False,20060324,2006,0,5,0
3134,North Dakota,Michigan,False,20060324,2006,5,1,0
3135,Michigan State,New Hampshire,False,20060325,2006,1,0,0
3136,Wisconsin,Bemidji State,False,20060325,2006,4,0,0
3137,Harvard,Maine,False,20060325,2006,1,6,0
3138,Cornell,Colorado College,False,20060325,2006,3,2,0
3139,Boston University,Boston College,False,20060325,2006,0,5,0
3140,North Dakota,Holy Cross,False,20060325,2006,5,2,0
3141,Michigan State,Maine,False,20060326,2006,4,5,0
3142,Wisconsin,Cornell,False,20060326,2006,1,0,0
3143,North Dakota,Boston College,False,20060406,2006,5,6,0
3144,Wisconsin,Maine,False,20060406,2006,5,2,0
3145,Wisconsin,Boston College,False,20060408,2006,2,1,0
3146,Niagara,Clarkson,False,20051007,2006,6,3,0
3147,Colgate,UMass Lowell,False,20051007,2006,6,2,0
3148,Air Force,Maine,False,20051007,2006,1,3,0
3149,Michigan Tech,Mercyhurst,False,20051007,2006,4,3,0
3150,Michigan,Quinnipiac,False,20051007,2006,3,1,0
3151,Wisconsin,St. Lawrence,False,20051007,2006,3,2,1
3152,Minnesota Duluth,Bemidji State,False,20051007,2006,2,3,0
3153,Colorado College,Union,False,20051007,2006,6,1,0
3154,Niagara,Clarkson,False,20051008,2006,2,5,0
3155,Wayne State (MI),Michigan State,False,20051008,2006,1,5,0
3156,Michigan Tech,Mercyhurst,False,20051008,2006,2,5,0
3157,Union,Air Force,False,20051008,2006,2,9,0
3158,Miami (OH),North Dakota,False,20051008,2006,0,3,0
3159,Michigan,Quinnipiac,False,20051008,2006,5,3,0
3160,Wisconsin,St. Lawrence,False,20051008,2006,1,2,1
3161,Minnesota Duluth,Bemidji State,False,20051008,2006,1,5,0
3162,Colorado College,Maine,False,20051008,2006,3,2,1
3163,Michigan State,North Dakota,False,20051009,2006,3,0,0
3164,UMass Lowell,Rensselaer,False,20051009,2006,5,3,0
3165,Miami (OH),Wayne State (MI),False,20051009,2006,4,0,0
3166,Air Force,Bentley,False,20051014,2006,1,3,0
3167,New Hampshire,Ferris State,False,20051014,2006,4,2,0
3168,Canisius,Niagara,False,20051014,2006,2,3,0
3169,Clarkson,Providence,False,20051014,2006,5,2,0
3170,Quinnipiac,Rochester,False,20051014,2006,6,2,0
3171,St. Lawrence,UMass,False,20051014,2006,2,1,0
3172,Union,Sacred Heart,False,20051014,2006,5,2,0
3173,Bowling Green,Merrimack,False,20051014,2006,2,3,0
3174,Northern Michigan,St. Cloud State,False,20051014,2006,3,0,0
3175,Michigan,Boston College,False,20051014,2006,3,2,0
3176,Lake Superior State,Colgate,False,20051014,2006,2,2,0
3177,Maine,Denver,False,20051014,2006,5,1,0
3178,Minnesota,Alaska,False,20051014,2006,3,4,1
3179,Bemidji State,Minnesota State,False,20051014,2006,4,3,0
3180,North Dakota,Northeastern,False,20051014,2006,6,0,0
3181,Omaha,Army,False,20051014,2006,3,2,0
3182,Michigan Tech,Vermont,False,20051014,2006,3,4,1
3183,Colorado College,Ohio State,False,20051014,2006,2,4,0
3184,Western Michigan,Robert Morris,False,20051014,2006,2,5,0
3185,Rochester,Air Force,False,20051015,2006,5,2,0
3186,Army,Ferris State,False,20051015,2006,2,5,0
3187,Boston University,UMass Lowell,False,20051015,2006,3,1,0
3188,Maine,Denver,False,20051015,2006,4,2,0
3189,Clarkson,UMass,False,20051015,2006,2,4,0
3190,Quinnipiac,Bentley,False,20051015,2006,6,0,0
3191,St. Lawrence,Providence,False,20051015,2006,5,3,0
3192,Union,UConn,False,20051015,2006,4,4,1
3193,Bowling Green,Boston College,False,20051015,2006,6,9,0
3194,Lake Superior State,Colgate,False,20051015,2006,3,2,0
3195,Northern Michigan,St. Cloud State,False,20051015,2006,2,3,1
3196,Bemidji State,Minnesota State,False,20051015,2006,7,3,0
3197,Minnesota,Alaska,False,20051015,2006,3,3,1
3198,North Dakota,Northeastern,False,20051015,2006,2,1,0
3199,Michigan Tech,Rensselaer,False,20051015,2006,3,4,0
3200,Michigan Tech,Rensselaer,False,20051015,2006,3,4,0
3201,Omaha,New Hampshire,False,20051015,2006,5,3,0
3202,Colorado College,Ohio State,False,20051015,2006,1,0,0
3203,Alaska Anchorage,Vermont,False,20051015,2006,0,2,0
3204,Michigan,Merrimack,False,20051016,2006,9,2,0
3205,Bowling Green,Ohio State,False,20051020,2006,2,7,0
3206,Boston University,Rensselaer,False,20051021,2006,2,3,0
3207,UMass,Holy Cross,False,20051021,2006,2,3,0
3208,Maine,Alabama-Huntsville,False,20051021,2006,3,1,0
3209,Army,Colgate,False,20051021,2006,1,6,0
3210,American International,Quinnipiac,False,20051021,2006,4,6,0
3211,Canisius,Rochester,False,20051021,2006,3,5,0
3212,Providence,UMass Lowell,False,20051021,2006,3,0,0
3213,Merrimack,UConn,False,20051021,2006,3,1,0
3214,Ohio State,Bowling Green,False,20051021,2006,2,2,1
3215,Vermont,Minnesota Duluth,False,20051021,2006,5,1,0
3216,Bentley,Robert Morris,False,20051021,2006,3,2,0
3217,Northern Michigan,Michigan Tech,False,20051021,2006,5,1,0
3218,Lake Superior State,Ferris State,False,20051021,2006,4,4,1
3219,New Hampshire,North Dakota,False,20051021,2006,2,3,0
3220,Omaha,Miami (OH),False,20051021,2006,3,6,0
3221,Minnesota,Minnesota State,False,20051021,2006,4,2,0
3222,St. Cloud State,Wisconsin,False,20051021,2006,2,2,1
3223,Air Force,Denver,False,20051021,2006,2,4,0
3224,Colorado College,Notre Dame,False,20051021,2006,3,1,0
3225,Northeastern,Boston College,False,20051022,2006,1,1,1
3226,New Hampshire,North Dakota,False,20051022,2006,3,3,1
3227,Rochester,Canisius,False,20051022,2006,1,2,0
3228,Maine,Alabama-Huntsville,False,20051022,2006,4,0,0
3229,Niagara,Western Michigan,False,20051022,2006,3,2,0
3230,UMass Lowell,Providence,False,20051022,2006,0,4,0
3231,Quinnipiac,American International,False,20051022,2006,5,0,0
3232,Merrimack,UConn,False,20051022,2006,1,2,0
3233,Vermont,Minnesota Duluth,False,20051022,2006,5,1,0
3234,Lake Superior State,Ferris State,False,20051022,2006,1,1,1
3235,Bentley,Robert Morris,False,20051022,2006,2,5,0
3236,Michigan,Michigan State,False,20051022,2006,3,3,1
3237,Michigan Tech,Northern Michigan,False,20051022,2006,1,2,0
3238,Omaha,Miami (OH),False,20051022,2006,2,3,0
3239,Minnesota,Minnesota State,False,20051022,2006,4,3,0
3240,St. Cloud State,Wisconsin,False,20051022,2006,1,3,0
3241,Colorado College,Air Force,False,20051022,2006,6,3,0
3242,Denver,Notre Dame,False,20051022,2006,6,3,0
3243,Alaska Anchorage,Alaska,False,20051022,2006,1,2,0
3244,Rensselaer,Army,False,20051023,2006,4,0,0
3245,Alaska Anchorage,Alaska,False,20051023,2006,5,2,0
3246,Bowling Green,Ferris State,False,20051027,2006,0,0,0
3247,Western Michigan,Ohio State,False,20051027,2006,5,1,0
3248,Boston College,Maine,False,20051028,2006,1,2,0
3249,Holy Cross,Army,False,20051028,2006,1,0,0
3250,UMass,New Hampshire,False,20051028,2006,1,4,0
3251,Cornell,Michigan State,False,20051028,2006,2,1,0
3252,Rochester,St. Lawrence,False,20051028,2006,3,2,0
3253,Niagara,Vermont,False,20051028,2006,2,3,0
3254,Clarkson,Wayne State (MI),False,20051028,2006,5,2,0
3255,UMass Lowell,Boston University,False,20051028,2006,7,4,0
3256,Mercyhurst,UConn,False,20051028,2006,5,2,0
3257,Rensselaer,Northeastern,False,20051028,2006,7,5,0
3258,Sacred Heart,Canisius,False,20051028,2006,3,0,0
3259,Merrimack,Providence,False,20051028,2006,1,5,0
3260,Union,Bentley,False,20051028,2006,8,1,0
3261,Michigan Tech,Minnesota Duluth,False,20051028,2006,3,6,0
3262,Northern Michigan,Lake Superior State,False,20051028,2006,3,1,0
3263,Wisconsin,Alaska Anchorage,False,20051028,2006,6,1,0
3264,St. Cloud State,Minnesota,False,20051028,2006,3,2,0
3265,Notre Dame,Princeton,False,20051028,2006,3,5,0
3266,North Dakota,Denver,False,20051028,2006,3,1,0
3267,Minnesota State,Colorado College,False,20051028,2006,0,5,0
3268,Air Force,Bemidji State,False,20051028,2006,4,3,0
3269,Alaska,Michigan,False,20051028,2006,4,2,0
3270,Western Michigan,Ohio State,False,20051028,2006,5,4,0
3271,Niagara,Vermont,False,20051029,2006,2,4,0
3272,Boston College,Providence,False,20051029,2006,3,2,0
3273,Holy Cross,Army,False,20051029,2006,5,3,0
3274,Harvard,Dartmouth,False,20051029,2006,6,2,0
3275,UMass,Maine,False,20051029,2006,0,4,0
3276,Cornell,Michigan State,False,20051029,2006,3,4,0
3277,Rochester,St. Lawrence,False,20051029,2006,3,6,0
3278,Colgate,Bentley,False,20051029,2006,3,1,0
3279,UMass Lowell,Union,False,20051029,2006,3,4,0
3280,Mercyhurst,UConn,False,20051029,2006,5,3,0
3281,Rensselaer,Merrimack,False,20051029,2006,3,5,0
3282,Sacred Heart,Canisius,False,20051029,2006,5,3,0
3283,Lake Superior State,Northern Michigan,False,20051029,2006,1,2,0
3284,Ferris State,Bowling Green,False,20051029,2006,2,1,0
3285,Michigan Tech,Minnesota Duluth,False,20051029,2006,2,2,1
3286,Clarkson,Wayne State (MI),False,20051029,2006,7,1,0
3287,Notre Dame,Princeton,False,20051029,2006,2,0,0
3288,North Dakota,Denver,False,20051029,2006,2,7,0
3289,Wisconsin,Alaska Anchorage,False,20051029,2006,5,1,0
3290,St. Cloud State,Minnesota,False,20051029,2006,1,3,0
3291,Minnesota State,Colorado College,False,20051029,2006,3,7,0
3292,Air Force,Bemidji State,False,20051029,2006,1,2,0
3293,Alaska,Michigan,False,20051029,2006,0,4,0
3294,Northeastern,Vermont,False,20051101,2006,3,5,0
3295,New Hampshire,Boston College,False,20051101,2006,2,3,0
3296,Merrimack,UMass Lowell,False,20051102,2006,1,3,0
3297,Western Michigan,Lake Superior State,False,20051103,2006,0,10,0
3298,Yale,Cornell,False,20051104,2006,2,4,0
3299,Boston University,Vermont,False,20051104,2006,4,2,0
3300,Northeastern,New Hampshire,False,20051104,2006,4,6,0
3301,Princeton,Dartmouth,False,20051104,2006,3,0,0
3302,Rochester,Alabama-Huntsville,False,20051104,2006,2,3,0
3303,Brown,Colgate,False,20051104,2006,0,5,0
3304,Maine,Merrimack,False,20051104,2006,3,1,0
3305,Niagara,Wayne State (MI),False,20051104,2006,5,4,1
3306,American International,Mercyhurst,False,20051104,2006,1,4,0
3307,Canisius,Army,False,20051104,2006,2,1,1
3308,Clarkson,Rensselaer,False,20051104,2006,3,3,1
3309,Providence,UMass,False,20051104,2006,4,2,0
3310,Quinnipiac,Harvard,False,20051104,2006,5,2,0
3311,Sacred Heart,Bentley,False,20051104,2006,1,1,1
3312,St. Lawrence,Union,False,20051104,2006,6,2,0
3313,UConn,Holy Cross,False,20051104,2006,1,4,0
3314,Michigan State,Northern Michigan,False,20051104,2006,5,4,1
3315,Bowling Green,Omaha,False,20051104,2006,7,3,0
3316,Ferris State,Alaska,False,20051104,2006,2,5,0
3317,Notre Dame,Michigan,False,20051104,2006,5,8,0
3318,Miami (OH),Ohio State,False,20051104,2006,3,1,0
3319,Minnesota Duluth,Minnesota,False,20051104,2006,2,2,1
3320,North Dakota,Wisconsin,False,20051104,2006,2,4,0
3321,Colorado College,St. Cloud State,False,20051104,2006,4,2,0
3322,Denver,Michigan Tech,False,20051104,2006,5,2,0
3323,American International,Mercyhurst,False,20051105,2006,3,9,0
3324,Ferris State,Alaska,False,20051105,2006,3,3,1
3325,Yale,Colgate,False,20051105,2006,2,6,0
3326,Holy Cross,UConn,False,20051105,2006,2,3,0
3327,UMass,Providence,False,20051105,2006,2,3,0
3328,New Hampshire,Northeastern,False,20051105,2006,3,0,0
3329,Princeton,Harvard,False,20051105,2006,1,2,0
3330,Rochester,Alabama-Huntsville,False,20051105,2006,1,4,0
3331,Brown,Cornell,False,20051105,2006,2,3,1
3332,Niagara,Wayne State (MI),False,20051105,2006,3,3,1
3333,Canisius,Army,False,20051105,2006,2,2,1
3334,Clarkson,Union,False,20051105,2006,4,1,0
3335,Quinnipiac,Dartmouth,False,20051105,2006,7,5,0
3336,St. Lawrence,Rensselaer,False,20051105,2006,3,2,0
3337,Michigan State,Northern Michigan,False,20051105,2006,5,0,0
3338,Bowling Green,Omaha,False,20051105,2006,4,3,0
3339,Bentley,Sacred Heart,False,20051105,2006,2,1,0
3340,Michigan,Notre Dame,False,20051105,2006,4,2,0
3341,Ohio State,Miami (OH),False,20051105,2006,1,4,0
3342,Minnesota Duluth,Minnesota,False,20051105,2006,4,3,0
3343,North Dakota,Wisconsin,False,20051105,2006,1,4,0
3344,Colorado College,St. Cloud State,False,20051105,2006,3,2,0
3345,Denver,Michigan Tech,False,20051105,2006,4,3,0
3346,Alaska Anchorage,Minnesota State,False,20051105,2006,2,2,1
3347,Maine,Boston University,False,20051106,2006,1,2,0
3348,Ferris State,Michigan State,False,20051108,2006,2,2,1
3349,Notre Dame,Bowling Green,False,20051110,2006,9,4,0
3350,Yale,St. Lawrence,False,20051111,2006,5,7,0
3351,Boston University,New Hampshire,False,20051111,2006,2,3,0
3352,Holy Cross,Mercyhurst,False,20051111,2006,10,3,0
3353,Harvard,Cornell,False,20051111,2006,3,4,0
3354,Northeastern,UMass,False,20051111,2006,2,0,0
3355,Dartmouth,Colgate,False,20051111,2006,2,3,0
3356,Brown,Clarkson,False,20051111,2006,4,3,0
3357,Army,Air Force,False,20051111,2006,3,0,0
3358,American International,Sacred Heart,False,20051111,2006,4,6,0
3359,UMass Lowell,Maine,False,20051111,2006,2,9,0
3360,Rensselaer,Quinnipiac,False,20051111,2006,4,2,0
3361,Union,Princeton,False,20051111,2006,6,2,0
3362,Michigan State,Omaha,False,20051111,2006,4,7,0
3363,Wayne State (MI),Bemidji State,False,20051111,2006,1,4,0
3364,Vermont,Providence,False,20051111,2006,6,2,0
3365,Ferris State,Western Michigan,False,20051111,2006,6,0,0
3366,Michigan Tech,St. Cloud State,False,20051111,2006,3,2,1
3367,Bentley,Canisius,False,20051111,2006,4,3,0
3368,Notre Dame,Bowling Green,False,20051111,2006,4,2,0
3369,Northern Michigan,Michigan,False,20051111,2006,1,3,0
3370,Lake Superior State,Miami (OH),False,20051111,2006,0,3,0
3371,Wisconsin,Colorado College,False,20051111,2006,2,2,1
3372,Alabama-Huntsville,Niagara,False,20051111,2006,5,4,0
3373,Minnesota Duluth,North Dakota,False,20051111,2006,3,5,0
3374,Minnesota,Alaska Anchorage,False,20051111,2006,9,0,0
3375,Sacred Heart,American International,False,20051112,2006,8,1,0
3376,Michigan State,Omaha,False,20051112,2006,2,3,1
3377,Yale,Clarkson,False,20051112,2006,2,4,0
3378,Holy Cross,Mercyhurst,False,20051112,2006,3,4,0
3379,Harvard,Colgate,False,20051112,2006,6,4,0
3380,UMass,Boston University,False,20051112,2006,4,2,0
3381,Dartmouth,Cornell,False,20051112,2006,6,1,0
3382,New Hampshire,Maine,False,20051112,2006,4,2,0
3383,Brown,St. Lawrence,False,20051112,2006,3,1,0
3384,Army,Air Force,False,20051112,2006,4,3,1
3385,Rensselaer,Princeton,False,20051112,2006,4,1,0
3386,Union,Quinnipiac,False,20051112,2006,2,0,0
3387,Wayne State (MI),Bemidji State,False,20051112,2006,1,3,0
3388,Lake Superior State,Miami (OH),False,20051112,2006,3,2,0
3389,Michigan Tech,St. Cloud State,False,20051112,2006,0,7,0
3390,Bentley,Canisius,False,20051112,2006,3,7,0
3391,Northern Michigan,Michigan,False,20051112,2006,3,4,1
3392,Wisconsin,Colorado College,False,20051112,2006,3,0,0
3393,Alabama-Huntsville,Niagara,False,20051112,2006,4,8,0
3394,Minnesota Duluth,North Dakota,False,20051112,2006,4,7,0
3395,Minnesota,Alaska Anchorage,False,20051112,2006,4,3,0
3396,Minnesota State,Denver,False,20051112,2006,4,0,0
3397,Vermont,Boston College,False,20051113,2006,1,2,0
3398,Northeastern,Providence,False,20051115,2006,1,2,1
3399,Ohio State,Michigan State,False,20051115,2006,3,2,0
3400,Boston College,Harvard,False,20051115,2006,3,5,0
3401,Holy Cross,American International,False,20051118,2006,1,1,1
3402,Harvard,Yale,False,20051118,2006,4,3,1
3403,Dartmouth,Brown,False,20051118,2006,3,2,0
3404,New Hampshire,UMass Lowell,False,20051118,2006,3,2,0
3405,Cornell,Union,False,20051118,2006,1,2,0
3406,Canisius,UConn,False,20051118,2006,3,9,0
3407,Clarkson,Princeton,False,20051118,2006,4,3,1
3408,Colgate,Rensselaer,False,20051118,2006,1,1,1
3409,Mercyhurst,Sacred Heart,False,20051118,2006,2,4,0
3410,Providence,Boston University,False,20051118,2006,2,2,1
3411,Merrimack,Vermont,False,20051118,2006,0,3,0
3412,St. Lawrence,Quinnipiac,False,20051118,2006,6,5,1
3413,Michigan State,Western Michigan,False,20051118,2006,3,3,1
3414,Bowling Green,Northern Michigan,False,20051118,2006,3,6,0
3415,Ohio State,Lake Superior State,False,20051118,2006,3,0,0
3416,Ferris State,Bemidji State,False,20051118,2006,6,1,0
3417,Bentley,Army,False,20051118,2006,1,1,0
3418,Miami (OH),Notre Dame,False,20051118,2006,2,2,1
3419,Omaha,Alaska,False,20051118,2006,4,2,0
3420,St. Cloud State,North Dakota,False,20051118,2006,3,2,0
3421,Colorado College,Michigan Tech,False,20051118,2006,5,0,0
3422,Denver,Minnesota,False,20051118,2006,3,3,1
3423,Alaska Anchorage,Minnesota Duluth,False,20051118,2006,3,4,1
3424,Niagara,Rochester,False,20051119,2006,3,2,0
3425,Colgate,Union,False,20051119,2006,5,0,0
3426,Ferris State,Bemidji State,False,20051119,2006,3,4,0
3427,Boston College,Northeastern,False,20051119,2006,5,3,0
3428,Dartmouth,Yale,False,20051119,2006,9,4,0
3429,Cornell,Rensselaer,False,20051119,2006,1,1,1
3430,American International,Holy Cross,False,20051119,2006,1,2,0
3431,Bentley,Army,False,20051119,2006,4,1,0
3432,Canisius,UConn,False,20051119,2006,4,3,1
3433,Clarkson,Quinnipiac,False,20051119,2006,4,3,0
3434,UMass Lowell,New Hampshire,False,20051119,2006,6,3,0
3435,Mercyhurst,Sacred Heart,False,20051119,2006,3,1,0
3436,St. Lawrence,Princeton,False,20051119,2006,3,2,0
3437,Bowling Green,Northern Michigan,False,20051119,2006,8,4,0
3438,Ohio State,Lake Superior State,False,20051119,2006,4,0,0
3439,Miami (OH),Notre Dame,False,20051119,2006,3,0,0
3440,Western Michigan,Michigan State,False,20051119,2006,5,3,0
3441,Wisconsin,Minnesota State,False,20051119,2006,2,1,0
3442,St. Cloud State,North Dakota,False,20051119,2006,2,3,0
3443,Omaha,Alaska,False,20051119,2006,3,4,0
3444,Colorado College,Michigan Tech,False,20051119,2006,3,0,0
3445,Denver,Minnesota,False,20051119,2006,3,4,0
3446,Alaska Anchorage,Minnesota Duluth,False,20051119,2006,2,0,0
3447,Harvard,Brown,False,20051120,2006,2,0,0
3448,Wisconsin,Minnesota State,False,20051120,2006,3,2,0
3449,Yale,Mercyhurst,False,20051122,2006,6,3,0
3450,Princeton,Quinnipiac,False,20051122,2006,2,3,0
3451,Vermont,UMass,False,20051122,2006,1,2,0
3452,Harvard,Boston University,False,20051122,2006,2,2,1
3453,Omaha,Minnesota State,False,20051122,2006,3,6,0
3454,Providence,Omaha,False,20051125,2006,2,4,0
3455,Boston University,Denver,False,20051125,2006,1,0,0
3456,UMass,Colorado College,False,20051125,2006,4,3,0
3457,Cornell,Niagara,False,20051125,2006,5,4,0
3458,Clarkson,Harvard,False,20051125,2006,4,3,0
3459,Colgate,Western Michigan,False,20051125,2006,2,2,1
3460,Mercyhurst,Ferris State,False,20051125,2006,3,6,0
3461,Rensselaer,Holy Cross,False,20051125,2006,2,3,0
3462,St. Lawrence,Dartmouth,False,20051125,2006,6,4,0
3463,Union,Wayne State (MI),False,20051125,2006,2,2,1
3464,Michigan State,Wisconsin,False,20051125,2006,1,3,0
3465,Notre Dame,Ohio State,False,20051125,2006,1,4,0
3466,Miami (OH),Bowling Green,False,20051125,2006,6,1,0
3467,Lake Superior State,Robert Morris,False,20051125,2006,3,0,0
3468,Michigan,Minnesota,False,20051125,2006,3,6,0
3469,St. Cloud State,Brown,False,20051125,2006,4,1,0
3470,Minnesota Duluth,Yale,False,20051125,2006,9,1,0
3471,Alaska,Northern Michigan,False,20051125,2006,3,1,0
3472,UConn,Army,False,20051126,2006,1,2,0
3473,Quinnipiac,Princeton,False,20051126,2006,3,6,0
3474,Rensselaer,Providence,False,20051126,2006,3,2,0
3475,Boston College,Merrimack,False,20051126,2006,3,0,0
3476,Boston University,Colorado College,False,20051126,2006,5,6,1
3477,Holy Cross,Omaha,False,20051126,2006,1,6,0
3478,Cornell,Niagara,False,20051126,2006,5,3,0
3479,American International,Rochester,False,20051126,2006,0,5,0
3480,Clarkson,Dartmouth,False,20051126,2006,0,4,0
3481,Colgate,Western Michigan,False,20051126,2006,4,3,1
3482,Mercyhurst,Ferris State,False,20051126,2006,4,5,0
3483,St. Lawrence,Harvard,False,20051126,2006,3,4,0
3484,Union,Wayne State (MI),False,20051126,2006,4,0,0
3485,Notre Dame,Ohio State,False,20051126,2006,2,5,0
3486,Michigan State,Minnesota,False,20051126,2006,2,2,1
3487,Bowling Green,Miami (OH),False,20051126,2006,4,8,0
3488,Lake Superior State,Robert Morris,False,20051126,2006,4,3,1
3489,Michigan,Wisconsin,False,20051126,2006,2,3,0
3490,UMass,Denver,False,20051126,2006,0,4,0
3491,St. Cloud State,Brown,False,20051126,2006,4,4,1
3492,Minnesota Duluth,Yale,False,20051126,2006,5,1,0
3493,Alaska,Northern Michigan,False,20051126,2006,1,4,0
3494,New Hampshire,Northeastern,False,20051127,2006,3,3,1
3495,Maine,Vermont,False,20051127,2006,1,2,0
3496,Sacred Heart,Rochester,False,20051127,2006,8,5,0
3497,Sacred Heart,Army,False,20051129,2006,4,2,0
3498,Merrimack,New Hampshire,False,20051129,2006,1,0,0
3499,Western Michigan,Notre Dame,False,20051201,2006,4,3,0
3500,Northeastern,Merrimack,False,20051202,2006,4,4,1
3501,Cornell,Princeton,False,20051202,2006,4,1,0
3502,Rochester,Union,False,20051202,2006,2,3,0
3503,Brown,Yale,False,20051202,2006,2,4,0
3504,Canisius,Holy Cross,False,20051202,2006,2,4,0
3505,Colgate,Quinnipiac,False,20051202,2006,4,3,0
3506,Mercyhurst,Bentley,False,20051202,2006,7,4,0
3507,Providence,Maine,False,20051202,2006,4,2,0
3508,Rensselaer,Sacred Heart,False,20051202,2006,3,4,1
3509,St. Lawrence,UMass Lowell,False,20051202,2006,4,2,0
3510,UConn,American International,False,20051202,2006,2,5,0
3511,Michigan State,Bowling Green,False,20051202,2006,3,0,0
3512,Ohio State,Alabama-Huntsville,False,20051202,2006,3,4,0
3513,Vermont,New Hampshire,False,20051202,2006,3,3,1
3514,Michigan Tech,North Dakota,False,20051202,2006,1,6,0
3515,Miami (OH),Michigan,False,20051202,2006,4,2,0
3516,Lake Superior State,Alaska,False,20051202,2006,4,2,0
3517,Boston College,Boston University,False,20051202,2006,2,1,0
3518,Omaha,Ferris State,False,20051202,2006,5,2,0
3519,Minnesota,Wisconsin,False,20051202,2006,3,4,0
3520,Bemidji State,Niagara,False,20051202,2006,3,4,0
3521,Minnesota State,Minnesota Duluth,False,20051202,2006,3,4,1
3522,Air Force,Wayne State (MI),False,20051202,2006,3,4,0
3523,Colorado College,Denver,False,20051202,2006,2,4,0
3524,Alaska Anchorage,St. Cloud State,False,20051202,2006,0,5,0
3525,Cornell,Quinnipiac,False,20051203,2006,2,1,0
3526,Boston University,Boston College,False,20051203,2006,6,2,0
3527,American International,UConn,False,20051203,2006,1,2,0
3528,Canisius,Holy Cross,False,20051203,2006,1,5,0
3529,Colgate,Princeton,False,20051203,2006,3,2,0
3530,Mercyhurst,Bentley,False,20051203,2006,10,5,0
3531,Providence,Brown,False,20051203,2006,5,1,0
3532,Merrimack,Northeastern,False,20051203,2006,3,3,1
3533,St. Lawrence,New Hampshire,False,20051203,2006,3,4,0
3534,Notre Dame,Western Michigan,False,20051203,2006,3,0,0
3535,Bowling Green,Michigan State,False,20051203,2006,4,2,0
3536,Ohio State,Alabama-Huntsville,False,20051203,2006,2,2,1
3537,Vermont,UMass Lowell,False,20051203,2006,5,2,0
3538,Lake Superior State,Alaska,False,20051203,2006,3,2,0
3539,Michigan Tech,North Dakota,False,20051203,2006,2,8,0
